"database_identifier"	"chemical_formula"	"smiles"	"InChI Code"	"metabolite_identification"	"HMDB_ID"	"PubChem_CID"	"KEGG_ID"	"METLIN_ID"	"synth_XOM_001"	"synth_XOM_002"	"synth_XOM_003"	"synth_XOM_004"	"synth_XOM_005"	"synth_XOM_006"	"synth_XOM_007"	"synth_XOM_008"	"synth_XOM_009"	"synth_XOM_010"	"synth_XOM_011"	"synth_XOM_012"	"synth_XOM_013"	"synth_XOM_014"	"synth_XOM_015"	"synth_XOM_016"	"synth_XOM_017"	"synth_XOM_018"	"synth_XOM_019"	"synth_XOM_020"	"synth_XOM_021"	"synth_XOM_022"	"synth_XOM_023"	"synth_XOM_024"	"synth_XOM_025"	"synth_XOM_026"	"synth_XOM_027"	"synth_XOM_028"	"synth_XOM_029"	"synth_XOM_030"	"synth_XOM_031"	"synth_XOM_032"	"synth_XOM_033"	"synth_XOM_034"	"synth_XOM_035"	"synth_XOM_036"	"synth_XOM_037"	"synth_XOM_038"	"synth_XOM_039"	"synth_XOM_040"	"synth_XOM_041"	"synth_XOM_042"	"synth_XOM_043"	"synth_XOM_044"	"synth_XOM_045"	"synth_XOM_046"	"synth_XOM_047"	"synth_XOM_048"	"synth_XOM_049"	"synth_XOM_050"	"synth_XOM_051"	"synth_XOM_052"	"synth_XOM_053"	"synth_XOM_054"	"synth_XOM_055"	"synth_XOM_056"	"synth_XOM_057"	"synth_XOM_058"	"synth_XOM_059"	"synth_XOM_060"	"synth_XOM_061"	"synth_XOM_062"	"synth_XOM_063"	"synth_XOM_064"	"synth_XOM_065"	"synth_XOM_066"	"synth_XOM_067"	"synth_XOM_068"	"synth_XOM_069"	"synth_XOM_070"	"synth_XOM_071"	"synth_XOM_072"	"synth_XOM_073"	"synth_XOM_074"	"synth_XOM_075"	"synth_XOM_076"	"synth_XOM_077"	"synth_XOM_078"	"synth_XOM_079"	"synth_XOM_080"	"synth_XOM_081"	"synth_XOM_082"	"synth_XOM_083"	"synth_XOM_084"	"synth_XOM_085"	"synth_XOM_086"	"synth_XOM_087"	"synth_XOM_088"	"synth_XOM_089"	"synth_XOM_090"	"synth_XOM_091"	"synth_XOM_092"	"synth_XOM_093"	"synth_XOM_094"	"synth_XOM_095"	"synth_XOM_096"	"synth_XOM_097"	"synth_XOM_098"	"synth_XOM_099"	"synth_XOM_100"
"CHEBI:45658"	"NA"	"[H][C@](N)(CSC)C(O)=O"	"InChI=1S/C4H9NO2S/c1-8-2-3(5)4(6)7/h3H,2,5H2,1H3,(H,6,7)/t3-/m0/s1"	"S-Methylcysteine"	"HMDB0002108"	"24417"	"C22040  "	"6490"	"0.053421286"	"0.084262347"	"0.030433253"	"0.015260193"	"0.066490724"	"0.03826838"	"0.035750208"	"0.023209892"	"0.065140528"	"0.054357489"	"0.035492736"	"0.067941452"	"0.133012569"	"0.038629779"	"0.026013007"	"0.022584872"	"0.032372951"	"0.054385982"	"0.053264642"	"0.073932631"	"0.02910889"	"0.01414777"	"0.04316637"	"0.037323358"	"0.069930998"	"0.045028953"	"0.159347289"	"0.103516302"	"0.014772104"	"0.010903688"	"0.311801955"	"0.061830436"	"0.03726855"	"0.022630344"	"0.008612036"	"0.033733127"	"0.01317589"	"0.026830844"	"0.030637988"	"0.060430368"	"0.019142721"	"0.101948241"	"0.050879669"	"0.311801955"	"0.038759105"	"0.050879669"	"0.056201012"	"0.082342348"	"0.045397795"	"0.043396255"	"0.020456895"	"0.08776729"	"0.032323404"	"0.123968319"	"0.053421286"	"0.020267559"	"0.050808754"	"0.014651799"	"0.054209944"	"0.082648671"	"0.062244542"	"0.022454903"	"0.047047893"	"0.115168958"	"0.127428523"	"0.0757173"	"0.032437367"	"0.057501548"	"0.056118622"	"0.038415312"	"0.023441748"	"0.039508669"	"0.072745956"	"0.032725317"	"0.026013007"	"0.039379999"	"0.047310146"	"0.020976506"	"0.02780526"	"0.034086976"	"0.004269712"	"0.03087128"	"0.02963828"	"0.027404915"	"0.02663537"	"0.062129603"	"0.030942127"	"0.02530732"	"0.06163436"	"0.024711499"	"0.067555927"	"0.057501548"	"0.032740822"	"0.043304352"	"0.024168844"	"0.023677506"	"0.030078565"	"0.211617491"	"0.029106739"	"0.024061056"
"CHEBI:15611"	"NA"	"CNCC(O)=O"	"InChI=1S/C3H7NO2/c1-4-2-3(5)6/h4H,2H2,1H3,(H,5,6)"	"Sarcosine"	"HMDB0000271"	"1088"	"C00213"	"51"	"0.050565732"	"0.044230723"	"0.017444983"	"0.14699066"	"0.037839933"	"0.058280726"	"0.025320189"	"0.057621589"	"0.042832333"	"0.090338175"	"0.028051224"	"0.060960982"	"0.042814804"	"0.018154331"	"0.011615185"	"0.04584747"	"0.021079033"	"0.034219706"	"0.05617338"	"0.04103728"	"0.073741503"	"0.031849189"	"0.09138313"	"0.128669268"	"0.046309066"	"0.068468185"	"0.0343665"	"0.035195789"	"0.024057179"	"0.061086902"	"0.036844759"	"0.026403443"	"0.072222018"	"0.021715649"	"0.049440187"	"0.085497434"	"0.036806735"	"0.010791976"	"0.030906331"	"0.016171224"	"0.142217795"	"0.060960982"	"0.080569841"	"0.011425868"	"0.067960964"	"0.047310216"	"0.012162785"	"0.036287289"	"0.056744872"	"0.032373544"	"0.015578291"	"0.02473881"	"0.042363417"	"0.04518447"	"0.041803996"	"0.068956266"	"0.019135625"	"0.028051224"	"0.047310216"	"0.064538897"	"0.016490736"	"0.013830425"	"0.041096044"	"0.032450444"	"0.020460307"	"0.046572417"	"0.033878449"	"0.027135918"	"0.030096738"	"0.023049295"	"0.013830425"	"0.132006626"	"0.088152775"	"0.028096879"	"0.028336399"	"0.010791976"	"0.053111438"	"0.029790953"	"0.04036843"	"0.03868611"	"0.049359473"	"0.104671769"	"0.027970501"	"0.052132203"	"0.079051732"	"0.026416439"	"0.041416851"	"0.050476447"	"0.035193361"	"0.010988863"	"0.048751083"	"0.046447595"	"0.039687873"	"0.068468185"	"0.027172201"	"0.051217865"	"0.025320189"	"0.008696702"	"0.025835752"	"0.009898326"
"CHEBI:28790"	"NA"	"NCCC1=CNC2=CC=C(O)C=C12"	"InChI=1S/C10H12N2O/c11-4-3-7-6-12-10-2-1-8(13)5-9(7)10/h1-2,5-6,12-13H,3-4,11H2"	"Serotonine"	"HMDB0000259"	"5202"	"C00780"	"74"	"0.0037768374"	"0.0080930609"	"0.0040236457"	"0.0055241934"	"0.0039637469"	"0.0062153095"	"0.0074491065"	"0.0045975959"	"0.0121001107"	"0.0058283025"	"0.0027713128"	"0.0014298757"	"0.0047079059"	"0.0074878713"	"0.0081063128"	"0.0110468089"	"0.0011395812"	"0.0081063128"	"0.0141444561"	"0.0036389932"	"0.0072848138"	"0.00713491"	"0.0070515125"	"0.0043845902"	"0.0028239889"	"0.0060690301"	"0.0042314024"	"0.0129879611"	"0.0064297915"	"0.0162357572"	"0.0035881711"	"0.0022808318"	"0.0037768374"	"0.0053149544"	"0.0071789429"	"0.0051048822"	"0.0145767207"	"0.0049291693"	"0.0076526558"	"0.0061138665"	"0.005338655"	"0.0187036921"	"0.0019569973"	"0.0096971525"	"0.0167428031"	"0.0122319333"	"0.0040304962"	"0.0058302088"	"0.0063770578"	"0.0081089138"	"0.007253277"	"0.0048261835"	"0.0063528119"	"0.0069982014"	"0.0021411241"	"0.0015473036"	"0.0076302464"	"0.001870978"	"0.008587502"	"0.0060926962"	"0.0036440337"	"0.0088236425"	"0.0063528119"	"0.0051007684"	"0.0028271069"	"0.0061360271"	"0.0043704774"	"0.0071582021"	"0.0042662988"	"0.0015424167"	"0.0223810199"	"0.0034285274"	"0.0061360271"	"0.0122319333"	"0.0053202982"	"0.0031339407"	"0.0036810201"	"0.0095739097"	"0.0136894649"	"0.0085911054"	"0.005062775"	"0.0057093712"	"0.0133874951"	"0.0010565749"	"0.0110707173"	"0.0116821835"	"0.0089511447"	"0.0046927517"	"0.0082036706"	"0.0023145043"	"0.0256935921"	"0.0015173972"	"0.0047129492"	"0.0036475927"	"0.0022145798"	"0.0030781588"	"0.01379877"	"0.0052018077"	"0.0068780805"	"0.0081716025"
"CHEBI:15891"	"NA"	"NCCS(O)(=O)=O"	"InChI=1S/C2H7NO3S/c3-1-2-7(4,5)6/h1-3H2,(H,4,5,6)"	"Taurine"	"HMDB0000251"	"1123"	"C00245"	"31"	"2.74443015"	"3.96976726"	"3.94958235"	"4.31435183"	"2.8554847"	"1.25630904"	"0.89041835"	"2.98045744"	"0.24626872"	"2.01439541"	"1.3686973"	"0.84993717"	"2.3151328"	"2.06710057"	"1.63667564"	"2.14169625"	"1.943775"	"0.03870792"	"1.64887007"	"2.37034409"	"1.24339611"	"0.30508092"	"0.86338882"	"4.04028754"	"4.45597195"	"0.2712099"	"3.87821628"	"1.91931451"	"1.79712792"	"2.03380018"	"0.22514198"	"1.47502495"	"2.29166528"	"1.77258299"	"3.49553323"	"0.89041835"	"0.69099137"	"3.53102911"	"2.59927471"	"1.57385145"	"3.26078656"	"0.695506"	"4.03924315"	"4.12099279"	"2.2669038"	"0.62114433"	"1.11136791"	"2.05835255"	"5.03291119"	"5.07630218"	"1.0251408"	"6.17620216"	"0.52642288"	"4.16624024"	"2.18297534"	"2.08237192"	"2.84608384"	"1.46237518"	"1.39197726"	"1.45167768"	"2.08605775"	"3.7647832"	"6.06702275"	"5.30251577"	"4.7363233"	"2.85850706"	"1.5652383"	"3.61280644"	"1.11753746"	"0.78908835"	"1.51465672"	"5.95814105"	"1.73060644"	"3.49553323"	"0.76260285"	"2.61303162"	"1.85578039"	"2.00659846"	"1.67032622"	"1.59354137"	"0.56577405"	"0.64523192"	"1.81093432"	"0.95844457"	"2.84003267"	"1.59158723"	"3.230414"	"2.02636575"	"1.12871333"	"1.15991359"	"0.30508092"	"2.69239295"	"1.21684121"	"0.92024108"	"5.88088302"	"1.20274035"	"2.51249779"	"2.37279535"	"1.03386419"	"0.62494564"
"CHEBI:17780"	"NA"	"N[C@@H](CC1=CNC2=C1C=C(O)C=C2)C(O)=O"	"InChI=1S/C11H12N2O3/c12-9(11(15)16)3-6-5-13-10-2-1-7(14)4-8(6)10/h1-2,4-5,9,13-14H,3,12H2,(H,15,16)"	"5-Hydroxytryptophan"	"HMDB0000472"	"144"	"C00643"	"-"	"0.0124060395"	"0.0137951714"	"0.0231769371"	"0.0272254091"	"0.0083514769"	"0.0225920751"	"0.0078149965"	"0.0207763699"	"0.0383635947"	"0.0095922532"	"0.0298025721"	"0.0142582559"	"0.034616463"	"0.0101250143"	"0.0125400807"	"0.0219167321"	"0.0217675512"	"0.0128571909"	"0.0132825231"	"0.0188465477"	"0.0272254091"	"0.016695152"	"0.0198736573"	"0.0196182849"	"0.0097121254"	"0.0107824057"	"0.0115308759"	"0.0363504442"	"0.0148385088"	"0.0046805237"	"0.0230602465"	"0.008036015"	"0.01146611"	"0.0138476629"	"0.0322669397"	"0.0197584937"	"0.0126132696"	"0.0211656085"	"0.0230602465"	"0.0192515907"	"0.0146346701"	"0.0182677834"	"0.0181634929"	"0.0126693387"	"0.0174474276"	"0.026579668"	"0.0252275984"	"0.0205482196"	"0.0252890844"	"0.0211878214"	"0.0214267215"	"0.0211656085"	"0.0122542128"	"0.0104541672"	"0.0060144191"	"0.0129364419"	"0.0206838465"	"0.0182677834"	"0.0094826101"	"0.0198712556"	"0.0112373838"	"0.0102731184"	"0.0093071637"	"0.0137192677"	"0.0098947631"	"0.0104421955"	"0.0114165988"	"0.0141933605"	"0.0077925923"	"0.0299230041"	"0.0084964997"	"0.0093071637"	"0.0124277198"	"0.0224531945"	"0.0212501471"	"0.0205300985"	"0.0207012206"	"0.0177944052"	"0.0168612589"	"0.0546914535"	"0.0231621917"	"0.0113062611"	"0.0156171672"	"0.0160461496"	"0.0148638333"	"0.0172823579"	"0.0165909726"	"0.0234213742"	"0.0121913104"	"0.0171367399"	"0.0284400051"	"0.0083058641"	"0.0375252925"	"0.0177703175"	"0.0088025254"	"0.0134614727"	"0.0161371124"	"0.0238230429"	"0.0174695575"	"0.0145187481"
"CHEBI:17929"	"NA"	"N[C@@H](CCC\N=C(/N)N(C)C)C(O)=O"	"InChI=1S/C8H18N4O2/c1-12(2)8(10)11-5-3-4-6(9)7(13)14/h6H,3-5,9H2,1-2H3,(H2,10,11)(H,13,14)/t6-/m0/s1"	"ADMA"	"HMDB0001539"	"123831"	"C03626"	"6309"	"0.046260862"	"0.013887963"	"0.083130959"	"0.031861968"	"0.045611851"	"0.05484598"	"0.070254041"	"0.04849814"	"0.038711577"	"0.047681633"	"0.026201988"	"0.043586749"	"0.033226996"	"0.06349612"	"0.039556475"	"0.029730694"	"0.027388672"	"0.067268062"	"0.055583208"	"0.022483138"	"0.033976931"	"0.094370821"	"0.031705591"	"0.021227079"	"0.059192295"	"0.046304985"	"0.049818866"	"0.030886784"	"0.030372461"	"0.047675048"	"0.062293698"	"0.043003426"	"0.042109978"	"0.004983974"	"0.025407291"	"0.032091074"	"0.043861709"	"0.086378098"	"0.027036804"	"0.033111163"	"0.032482011"	"0.039281929"	"0.016383521"	"0.072333853"	"0.022313719"	"0.032727591"	"0.057962716"	"0.045611851"	"0.027909828"	"0.085680985"	"0.022629386"	"0.016041477"	"0.032175668"	"0.060505721"	"0.043136409"	"0.052628439"	"0.041859566"	"0.025086299"	"0.049104985"	"0.047014107"	"0.072333853"	"0.058151761"	"0.019673754"	"0.074224835"	"0.030448411"	"0.035560839"	"0.063943498"	"0.029238515"	"0.033430497"	"0.028684496"	"0.057183792"	"0.048052351"	"0.015866378"	"0.048311563"	"0.00972523"	"0.041943954"	"0.021182138"	"0.049562275"	"0.0313921"	"0.028655271"	"0.02029818"	"0.033577112"	"0.043990575"	"0.065122294"	"0.064829919"	"0.034749576"	"0.056757407"	"0.065370809"	"0.077519227"	"0.031589096"	"0.041438803"	"0.074519611"	"0.075878095"	"0.019645114"	"0.03450398"	"0.020118287"	"0.046178213"	"0.027614338"	"0.029676232"	"0.036448789"
"CHEBI:16958"	"NA"	"C(CN)C(=O)O"	"InChI=1S/C3H7NO2/c4-2-1-3(5)6/h1-2,4H2,(H,5,6)"	"Beta-Alanine"	"HMDB0000056"	"239"	"C00099"	"5119"	"0.16549573"	"0.07649297"	"0.34887776"	"0.13984602"	"0.0447854"	"0.083754"	"0.23370152"	"0.04286494"	"0.08953511"	"0.06683116"	"0.04286494"	"0.10725723"	"0.12627526"	"0.16797417"	"0.35629781"	"0.08746051"	"0.34895833"	"0.07853093"	"0.22533601"	"0.53077611"	"0.07012872"	"0.19658286"	"0.06771937"	"0.1881808"	"0.1004496"	"0.09016811"	"0.06863912"	"0.12724486"	"0.12391073"	"0.09295361"	"0.13365552"	"0.05494473"	"0.10735255"	"0.33730796"	"0.06043611"	"0.05507664"	"0.06439841"	"0.23853361"	"0.22290266"	"0.10439485"	"0.46376847"	"0.07472576"	"0.18284877"	"0.10046703"	"0.07283189"	"0.08940604"	"0.08733123"	"0.66788637"	"0.07259443"	"0.23939605"	"0.06890711"	"0.23449811"	"0.0983826"	"0.1181084"	"0.10462369"	"0.07990397"	"0.12391073"	"0.1223421"	"0.23176962"	"0.08755041"	"0.12317803"	"0.15224207"	"0.07620163"	"0.07915661"	"0.09889303"	"0.07462033"	"0.31689247"	"0.67333673"	"0.06905102"	"0.14714904"	"0.2474448"	"0.07283444"	"1.50540102"	"0.0538685"	"0.14330709"	"0.12990983"	"0.3520839"	"0.0580805"	"0.07956524"	"0.3315805"	"0.1503928"	"0.07593316"	"0.05289501"	"1.09551884"	"0.05231752"	"0.08797862"	"0.68175023"	"0.21330884"	"0.23567716"	"0.07748683"	"0.1141263"	"0.18682506"	"0.85591901"	"0.96728312"	"0.05806458"	"0.29397621"	"0.24642062"	"0.07032923"	"0.13507312"	"0.07783236"
"CHEBI:28918"	"NA"	"CNC[C@H](O)C1=CC(O)=C(O)C=C1"	"InChI=1S/C9H13NO3/c1-10-5-9(13)6-2-3-7(11)8(12)4-6/h2-4,9-13H,5H2,1H3/t9-/m0/s1"	"Epinephrine"	"HMDB0000068"	"5816"	"C00788"	"5127"	"0.000679588"	"0.0004230116"	"0.0002706669"	"0.0003984978"	"0.002463242"	"0.0002751367"	"0.0002636471"	"0.0005973838"	"0.0004655958"	"0.0004190786"	"0.0003671348"	"0.0006878557"	"0.002269554"	"0.001841844"	"0.000281359"	"0.0002463791"	"0.0004009625"	"0.0009385194"	"0.0002814826"	"0.001014978"	"0.0002454771"	"0.0005568277"	"0.0008788232"	"0.0004666285"	"0.001890283"	"0.002947908"	"0.0001676734"	"0.0003955132"	"0.0003178558"	"0.0004103317"	"0.0009621517"	"0.0006662171"	"0.0009728617"	"0.0003083511"	"0.0005528869"	"0.0004068669"	"0.000281359"	"0.0006685685"	"0.0008427128"	"0.0002220463"	"0.0002786472"	"0.000288114"	"0.0006220139"	"0.001074686"	"0.0003623842"	"0.0004433036"	"0.001181417"	"0.0006450934"	"0.0004794785"	"0.0001353125"	"0.0003984978"	"0.001159353"	"0.000318862"	"0.0006004215"	"0.0003693953"	"0.001114541"	"0.0008301778"	"0.0003383794"	"0.0001832177"	"0.0002804041"	"0.001663641"	"0.0003594825"	"0.0002050009"	"0.001538064"	"0.0008788232"	"0.0009409582"	"0.001856747"	"0.0006593702"	"0.0004925678"	"0.0006076136"	"0.001260222"	"0.0004032201"	"0.0008008473"	"0.0005233505"	"0.0002022686"	"0.0004407393"	"0.0005271881"	"0.0003281928"	"0.0001902638"	"0.0005891651"	"0.000281359"	"0.0001081964"	"0.0007996465"	"0.002323139"	"0.0004133098"	"0.0002058284"	"0.0004289492"	"0.001260942"	"0.0006004215"	"0.0003840297"	"0.0003885414"	"0.000287734"	"0.0007569599"	"0.0004032201"	"0.000669031"	"0.0005510056"	"0.001065905"	"0.0003958719"	"0.001856747"	"0.0001938802"
"CHEBI:73707"	"NA"	"N[C@@H](CCC(=O)N[C@@H](CCC(N)=O)C(O)=O)C(O)=O"	"InChI=1S/C10H17N3O6/c11-5(9(16)17)1-4-8(15)13-6(10(18)19)2-3-7(12)14/h5-6H,1-4,11H2,(H2,12,14)(H,13,15)(H,16,17)(H,18,19)/t5-,6-/m0/s1"	"Gamma-Glutamylglutamine"	"HMDB0011738"	"150914"	"C05283"	"-"	"NA"	"NA"	"NA"	"NA"	"0.017692141"	"NA"	"0.0023863986"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"0.0070908467"	"NA"	"NA"	"NA"	"0.0016193824"	"NA"	"NA"	"NA"	"NA"	"0.0047940267"	"0.0011031248"	"NA"	"NA"	"0.0035789811"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"0.0079273352"	"NA"	"NA"	"NA"	"0.0129922578"	"NA"	"0.0019493802"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"0.004444099"	"NA"	"0.0013062283"	"NA"	"0.002022632"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"0.0074571216"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"0.0016458292"	"NA"	"NA"	"NA"	"NA"	"0.0032923586"	"NA"	"NA"	"NA"	"NA"	"0.0080256048"	"NA"	"NA"	"NA"	"NA"	"0.0041788177"	"0.0073064888"	"NA"	"NA"	"NA"
"CHEBI:50619"	"NA"	"C[C@H](NC(=O)CC[C@H](N)C(O)=O)C(O)=O"	"InChI=1S/C8H14N2O5/c1-4(7(12)13)10-6(11)3-2-5(9)8(14)15/h4-5H,2-3,9H2,1H3,(H,10,11)(H,12,13)(H,14,15)/t4-,5-/m0/s1"	"Gamma-L-glutamyl-L-alanine"	"HMDB0006248"	"440103"	"C03740"	"-"	"0.0037512268"	"0.0011893841"	"0.0026080334"	"NA"	"0.0027574489"	"0.0015323247"	"0.0018764292"	"0.0042846623"	"0.0019014497"	"0.0005772393"	"0.0056334949"	"0.0027233517"	"0.0019691974"	"NA"	"0.0065672218"	"NA"	"0.0015137318"	"0.0057033777"	"0.000308239"	"0.0053914462"	"0.0018821295"	"NA"	"0.002114555"	"0.0018154418"	"0.0018525591"	"0.0009443131"	"0.0032282954"	"0.0032297968"	"0.0017239466"	"0.0038610858"	"0.0022455222"	"0.0011881193"	"0.0027076346"	"NA"	"0.0035317564"	"0.003418472"	"0.0040099844"	"0.0048386469"	"0.0017157976"	"NA"	"0.0011607749"	"0.0035798587"	"NA"	"0.0019538939"	"0.0046259685"	"0.0056903982"	"0.0025468394"	"0.0031277708"	"0.0012034085"	"0.0014663515"	"0.0046579789"	"NA"	"0.0069925739"	"0.0035420779"	"0.0015018968"	"0.0006547156"	"0.0017730088"	"0.0025681609"	"0.0059072908"	"0.0013594517"	"0.0034960891"	"0.0021866098"	"NA"	"0.004757091"	"NA"	"0.0044203743"	"0.0032282954"	"0.0051323771"	"0.0019283471"	"NA"	"0.0011714448"	"0.0017808187"	"0.0013932322"	"0.0019671177"	"0.0018587508"	"0.0019322094"	"0.001596828"	"0.0042910461"	"0.0011109013"	"0.0022525177"	"0.0027574489"	"0.0021864763"	"0.002185598"	"NA"	"0.0018911756"	"0.0015909292"	"NA"	"0.0030723824"	"0.0026855278"	"NA"	"0.0029347947"	"NA"	"0.0026572604"	"0.0054765479"	"0.0027200736"	"0.0053044736"	"0.00182053"	"0.0042732028"	"0.0030926621"	"0.0008515699"
"CHEBI:18295"	"NA"	"NCCC1=CNC=N1"	"InChI=1S/C5H9N3/c6-2-1-5-3-7-4-8-5/h3-4H,1-2,6H2,(H,7,8)"	"Histamine"	"HMDB0000870"	"774"	"C00388"	"68"	"0.019478065"	"0.006269421"	"0.015380302"	"0.015565274"	"0.006764477"	"0.008660035"	"0.006603015"	"0.011883565"	"0.025366183"	"0.008228872"	"0.015515796"	"0.006107854"	"0.022565726"	"0.023834266"	"0.016756909"	"0.005986834"	"0.022511405"	"0.013677508"	"0.016346033"	"0.018751179"	"0.015254524"	"0.016388015"	"0.018523273"	"0.009440923"	"0.009122898"	"0.015958596"	"0.024580322"	"0.010398478"	"0.007599375"	"0.014341447"	"0.010558"	"0.013835193"	"0.018474653"	"0.02222044"	"0.009093707"	"0.020521148"	"0.018337835"	"0.01255313"	"0.018743061"	"0.016397388"	"0.01387665"	"0.009122898"	"0.011296408"	"0.012139154"	"0.0107121"	"0.014188824"	"0.020176773"	"0.008871615"	"0.018587564"	"0.009807933"	"0.012518573"	"0.011796792"	"0.013676024"	"0.007972303"	"0.006891972"	"0.014296652"	"0.010896261"	"0.029417984"	"0.011944416"	"0.016254995"	"0.007616655"	"0.018840098"	"0.006875114"	"0.015998555"	"0.015374288"	"0.019731968"	"0.014807236"	"0.013821239"	"0.011261599"	"0.007599375"	"0.013174386"	"0.015254524"	"0.014087444"	"0.011377861"	"0.014263957"	"0.014288163"	"0.01428024"	"0.005142642"	"0.009797426"	"0.023890233"	"0.002820154"	"0.016346033"	"0.030989638"	"0.005153484"	"0.020738273"	"0.00691854"	"0.007554632"	"0.009805786"	"0.011026627"	"0.013031153"	"0.013013289"	"0.009825275"	"0.009686715"	"0.008002041"	"0.023164513"	"0.016332032"	"0.015396125"	"0.008737055"	"0.005259713"	"0.021388731"
"CHEBI:15727"	"NA"	"NCCC(=O)N[C@@H](CC1=CN=CN1)C(O)=O"	"InChI=1S/C9H14N4O3/c10-2-1-8(14)13-7(9(15)16)3-6-4-11-5-12-6/h4-5,7H,1-3,10H2,(H,11,12)(H,13,14)(H,15,16)/t7-/m0/s1"	"Carnosine"	"HMDB0000033"	"439224"	"C00386"	"38"	"0.0214714715"	"0.0295940129"	"0.2753722819"	"0.0163170834"	"0.0065007208"	"0.0130743239"	"0.0624199098"	"0.011734043"	"0.0540487959"	"0.0459901882"	"0.2106120676"	"0.0633308908"	"0.0167464117"	"0.0155240484"	"0.0214714715"	"0.187397492"	"0.086771942"	"0.0268968671"	"0.0473598228"	"0.0423882393"	"0.0117239789"	"0.0773137933"	"0.0755913178"	"0.3762217491"	"0.0086546614"	"0.0489235089"	"0.0875578182"	"0.0256879747"	"0.0242861075"	"0.0347596129"	"0.04309446"	"0.1074113265"	"0.0158234978"	"0.0056827741"	"0.0540487959"	"0.0143028356"	"0.0186099528"	"0.0048334605"	"0.0783684446"	"0.005185739"	"0.4781908861"	"0.0496615795"	"0.0664385844"	"0.0072139188"	"0.0044214135"	"0.0775340189"	"0.0484712738"	"0.0251886842"	"0.0146052438"	"0.007700505"	"0.0221522762"	"0.069907297"	"0.0564188266"	"0.0109197376"	"0.0173138982"	"0.0261984686"	"0.0094727818"	"0.021594757"	"0.0562584703"	"0.2770014214"	"0.0072139188"	"0.0944881925"	"0.098495191"	"0.0337035168"	"0.0186458117"	"0.0287318714"	"0.0197028504"	"0.0610280409"	"0.0155495642"	"0.1163648582"	"0.1393218105"	"0.0260947402"	"0.0404677548"	"0.6427611912"	"0.0419863848"	"0.1300703797"	"0.0424763787"	"0.0148571004"	"0.2901206821"	"0.009072511"	"0.0646032037"	"0.0241562905"	"0.0404249714"	"0.0200393707"	"0.0195040944"	"0.0444564258"	"0.0085731386"	"0.0241776953"	"0.0125130455"	"0.0334757035"	"0.0162374695"	"0.0267131565"	"0.0148977918"	"0.0477247153"	"0.1067081207"	"0.0265642094"	"0.0410539377"	"0.0349811951"	"0.0327422308"	"0.0286404327"
"CHEBI:15811"	"NA"	"N[C@@H](COP(O)(O)=O)C(O)=O"	"InChI=1S/C3H8NO6P/c4-2(3(5)6)1-10-11(7,8)9/h2H,1,4H2,(H,5,6)(H2,7,8,9)/t2-/m0/s1"	"O-Phosphoserine"	"HMDB0000272"	"68841"	"C01005"	"5270"	"0.001836389"	"NA"	"NA"	"NA"	"0.0004405697"	"0.001929169"	"NA"	"0.002057138"	"0.001093166"	"0.0003928146"	"0.002672409"	"0.002414692"	"NA"	"0.0007447108"	"0.001129459"	"0.001614177"	"0.001838509"	"0.0006848908"	"0.001459145"	"NA"	"0.0007445782"	"0.0001074984"	"0.003064008"	"0.0005126707"	"0.0006378304"	"0.003883903"	"0.002053309"	"0.002303965"	"0.00151238"	"0.001315262"	"0.0006250576"	"0.0004300722"	"0.001383162"	"NA"	"0.003927933"	"0.001633661"	"0.001727883"	"0.001197726"	"0.0004582652"	"0.002089666"	"0.001229006"	"0.00283047"	"NA"	"0.001004474"	"0.002988757"	"0.002398304"	"0.00254088"	"0.0002092305"	"0.003064008"	"NA"	"0.002274787"	"0.002225192"	"0.001075762"	"0.001928992"	"0.001389402"	"0.0005566583"	"0.001009161"	"NA"	"0.003914145"	"0.0008039045"	"0.003532167"	"0.0008943943"	"NA"	"0.002230076"	"NA"	"0.001299658"	"0.002114358"	"0.005348996"	"NA"	"NA"	"0.0004405697"	"0.003173815"	"0.001155261"	"0.002213715"	"0.004140598"	"0.003741158"	"0.0005640678"	"0.001664528"	"0.002084645"	"0.001739723"	"0.0003221711"	"0.002360319"	"0.002502549"	"NA"	"0.002041966"	"NA"	"0.0007998419"	"0.001090295"	"0.002424968"	"0.002088959"	"0.0007981397"	"0.0012914"	"0.001009457"	"NA"	"0.003277503"	"0.0004127854"	"NA"	"0.0002877422"	"0.0005623154"	"0.0007610627"
